股票代號,股票,淨賣超,收盤價,漲跌%,成交量,當日,累計15日
6248,沛波,-30,-64,20,(-1.72%),169
5533,皇鼎,-30,-336,14.7,(0.68%),648
6591,動力-KY,-30,-276,78.8,(-0.13%),621
1776,展宇,-29,-5,15.15,(-2.57%),139
2022,聚亨,-29,-16,7.9,(-1.13%),246
1294,漢田生技,-29,-36,76.3,(-1.55%),149
3416,融程電,-29,-408,165,(0%),249
2645,長榮航太,-29,"-4,382",153,(0%),"1,568"
4716,大立,-29,-242,15.05,(0%),233
6165,浪凡,-29,171,53.7,(-1.29%),436
8109,博大,-29,-204,95.7,(-1.03%),191
6761,穩得,-29,"-1,172",136,(1.49%),427
1734,杏輝,-28,336,31.85,(-0.62%),228
2850,新產,-28,-395,116,(0%),187
3693,營邦,-28,66,265,(-1.12%),484
6609,瀧澤科,-28,-391,36.55,(-0.27%),198
9905,大華,-28,-671,20.25,(-0.49%),124
8085,福華,-28,-416,19.3,(0.78%),269
5519,隆大,-28,-555,28.1,(-0.53%),221
4130,健亞,-27,-742,19.75,(-1%),101
6141,柏承,-27,-169,11.25,(-1.32%),176
1614,三洋電,-26,-167,35.5,(-1.39%),165
2349,錸德,-26,"-3,637",9.89,(-0.3%),"1,425"
2458,義隆,-26,"1,167",128,(0.79%),928
2467,志聖,-26,-476,181,(0%),488
4138,曜亞,-26,-104,65.8,(-1.35%),76
4577,達航科技,-26,-574,32.3,(0.31%),354
5531,鄉林,-26,-870,9.08,(0%),287
6605,帝寶,-26,-959,128,(-0.78%),395
6692,進能服,-26,-17,35.15,(5.4%),335
8937,合騏,-26,-883,158,(-2.17%),148
1466,聚隆,-25,328,18.65,(0.27%),"1,016"
2233,宇隆,-25,"-1,120",223,(2.29%),"1,312"
3597,映興,-25,178,29.1,(0%),110
2731,雄獅,-24,-221,162.5,(-0.31%),538
2929,淘帝-KY,-24,-469,8.76,(-1.24%),272
3535,晶彩科,-24,"-2,156",75.6,(-0.26%),"1,745"
5530,龍巖,-24,-379,54,(-0.37%),173
5871,中租-KY甲特,-24,-39,101.5,(-0.49%),224
5488,松普,-24,8,10.1,(-0.49%),115
6683,雍智科技,-24,-428,385,(0.52%),248
9941,裕融,-24,91,98.4,(-0.71%),496
6263,普萊德,-24,-249,131.5,(-1.5%),106
1540,喬福,-23,-490,22.9,(-0.87%),208
2029,盛餘,-23,-110,21.85,(-0.23%),139
3615,安可,-23,-77,22.8,(0%),241
4168,醣聯,-23,-479,23.6,(0%),210
4174,浩鼎,-23,-31,26.35,(-0.94%),677
6281,全國電,-23,-113,67.6,(0%),85
4707,磐亞,-23,-834,9.71,(-0.41%),111
8349,恒耀,-23,-30,45.85,(-0.11%),147
1232,大統益,-22,-330,145.5,(0.69%),110
3265,台星科,-22,-924,92.8,(0.32%),324
5315,光聯,-22,"-1,348",21.5,(0%),390
6224,聚鼎,-22,-718,46.3,(3.35%),671
6674,鋐寶科技,-22,-12,20.2,(-2.88%),106
8924,大田,-22,60,69.8,(-0.71%),106
4543,萬在,-22,-239,23,(-0.65%),129
1460,宏遠,-21,-138,5.81,(-0.85%),297
2440,太空梭,-21,-107,12.2,(0%),157
3093,港建*,-21,-130,25.05,(-0.79%),74
4119,旭富,-21,-96,58.1,(-1.69%),127
6231,系微,-21,-724,228.5,(-0.44%),270
6499,益安,-21,407,123.5,(-2.37%),673
4155,訊映,-21,-322,14.45,(0.7%),184
9930,中聯資源,-21,-585,68.8,(-0.86%),95
2206,三陽工業,-20,-684,60.6,(-0.66%),683
1256,鮮活果汁-KY,-20,-12,147.5,(-1.99%),67
2065,世豐,-20,-73,29.05,(-0.68%),63
3322,建舜電,-20,-249,13.5,(-0.37%),188
4924,欣厚-KY,-20,-51,12.6,(-4.55%),83
4942,嘉彰,-20,-68,36.25,(0.14%),779
7788,松川精密,-20,-241,114.5,(-2.97%),359
6140,訊達,-20,-156,31.9,(-0.93%),283
1799,易威,-19,-356,44.55,(1.25%),90
4137,麗豐-KY,-19,-580,101,(0.5%),124
6508,惠光,-19,-47,24.25,(0.21%),87
6186,新潤,-19,"-1,271",57.6,(0.35%),246
8341,日友,-19,-198,79.5,(-0.87%),229
8942,森鉅,-19,-691,34.2,(-0.44%),175
4129,聯合,-19,187,122.5,(-1.21%),209
6414,樺漢,-19,-65,295.5,(-0.67%),290
6913,鴻呈,-19,-147,143,(-0.35%),320
6944,兆聯實業,-19,-412,556,(0%),298
8932,智通*,-19,"-1,312",206,(-0.48%),"1,473"
1615,大山,-18,-236,45.7,(-0.65%),166
2070,精湛,-18,-322,42.8,(-1.15%),142
2883,凱基金乙特,-17,-81,7.7,(0%),977
3450,聯鈞,-17,"-2,509",272,(7.72%),"20,255"
3625,西勝,-17,"-1,835",29.1,(-2.51%),"2,235"
8487,愛爾達-創,-17,-17,77.6,(-3.12%),143
8478,東哥遊艇,-17,-556,196,(-0.25%),173
4585,達明,-17,"-2,990",395.5,(1.15%),352
6965,中傑-KY,-17,-22,92.6,(-1.59%),107
1565,精華,-16,-237,130.5,(-0.76%),114
2414,精技,-16,-347,42.35,(-0.12%),71
2612,中航,-16,875,56.8,(-1.73%),"1,427"
2755,揚秦,-16,-280,114.5,(0.44%),68
4572,駐龍,-16,-146,165.5,(-0.3%),64
6741,91APP*-KY,-16,-449,74.1,(0.95%),162
8171,天宇,-16,-32,28.25,(-1.74%),115
8045,達運光電,-16,-249,88.2,(-0.79%),151
2032,新鋼,-15,-50,14.65,(-0.68%),148
2247,汎德永業,-15,-106,294.5,(1.2%),154
3444,利機,-15,-221,58.3,(1.39%),269
5484,慧友,-15,106,42.4,(-0.35%),206
6233,旺玖,-15,-54,21.2,(0%),198
3689,湧德,-15,"-2,242",92.7,(-0.32%),792
6923,中台,-15,"-1,576",104.5,(-3.69%),"2,168"
2438,翔耀,-14,-30,23.5,(1.29%),74
2230,泰茂,-14,-198,99.1,(-0.7%),178
2832,台產,-14,349,35.9,(0.56%),661
4417,金洲,-14,164,51.5,(-1.34%),153
6582,申豐,-14,-240,34.85,(-2.92%),327
4909,新復興,-14,286,50.9,(2.83%),953
8162,微矽電子-創,-14,-209,38,(-0.78%),180
6735,美達科技,-14,-24,70.8,(-3.54%),77
2038,海光,-13,120,15.25,(0%),150
3169,亞信,-13,135,98.6,(-0.8%),89
3490,單井,-13,-25,23.4,(-0.43%),286
3131,弘塑,-13,"-1,020",1555,(0.32%),724
3583,辛耘,-13,"-3,782",370.5,(0.14%),513
6585,鼎基,-13,-173,93.3,(0.32%),134
7765,中華資安,-13,-187,292,(-0.68%),45
9917,中保科,-13,"-2,283",109,(0.93%),315
8213,志超,-13,-22,34.35,(-0.15%),206
1337,再生-KY,-12,-3,5.07,(-1.17%),126
1503,士電,-12,"-1,464",175.5,(-0.85%),554
3454,晶睿,-12,-314,84.2,(-1.06%),71
3520,華盈,-12,-42,18.05,(-0.82%),506
2616,山隆,-12,-103,14.2,(-0.35%),60
2723,美食-KY,-12,"-1,076",70.3,(-0.85%),168
3211,順達,-12,"-2,331",315,(-0.16%),"2,296"
3492,長盛,-12,-56,24.05,(-0.41%),112
4105,東洋,-12,-96,81.6,(0.25%),962
6504,南六,-12,-18,44.8,(-3.45%),99
5211,蒙恬,-12,49,29.75,(-2.46%),70
6229,研通,-12,-86,23.95,(-0.42%),41
6425,易發,-12,-90,67.1,(0.15%),345
7705,三商餐飲,-12,-233,40.35,(-1.71%),57
7715,裕山,-12,-99,33,(-1.35%),80
8034,榮群,-12,-857,19.85,(-0.25%),181
8049,晶采,-12,-74,26,(-0.38%),107
5468,凱鈺,-12,-118,21.05,(-4.32%),212
6577,勁豐,-12,-72,67.5,(-2.03%),45
7750,新代,-12,411,818,(-0.97%),48
6918,愛派司,-12,-70,86.4,(-1.71%),82
1295,生合,-11,-343,105.5,(-1.86%),287
2509,全坤建,-11,-280,14.8,(-0.34%),84
3141,晶宏,-11,-901,45.1,(0.22%),320
3230,錦明,-11,"-1,114",53.1,(0.19%),477
3664,安瑞-KY,-11,-74,19.15,(-0.78%),62
4513,福裕,-11,-903,18.45,(-0.81%),250
2748,雲品,-11,-246,44.9,(0.45%),118
3373,熱映,-11,19,19.1,(-1.29%),73
3508,位速,-11,-129,23.6,(-0.42%),88
4571,鈞興-KY,-11,-518,159.5,(-0.62%),261
6160,欣技,-11,-534,20,(0%),75
6689,伊雲谷,-11,-239,70.5,(-0.56%),126
6756,威鋒電子,-11,-216,86,(-0.35%),90
8464,億豐,-11,-672,397,(0.63%),565
4951,精拓科,-11,-245,71.8,(1.13%),112
6234,高僑,-11,-120,22.55,(-0.66%),195
6732,昇佳電子,-11,-164,200,(-0.99%),164
1321,大洋,-10,-62,35.7,(-0.56%),103
1762,中化生,-10,-153,25.45,(-0.59%),59
3050,鈺德,-10,-396,12.25,(-0.81%),534
3557,嘉威,-10,-92,37.8,(-0.79%),63
2718,全心投控,-10,5,57.6,(-0.86%),57
3546,宇峻,-10,-378,78.8,(0.25%),171
3570,大塚,-10,-67,188.5,(0%),38
4545,銘鈺,-10,-111,32,(-1.39%),105
5228,鈺鎧,-10,-18,19,(9.83%),131
5340,建榮,-10,322,47.8,(1.27%),"1,030"
6612,奈米醫材,-10,-43,88.2,(-1.34%),79
6552,易華電,-10,-30,26.4,(-2.04%),49
4188,安克,-10,-23,15.6,(-1.89%),54
4534,慶騰,-10,-633,15.95,(-0.31%),174
4952,凌通,-10,-249,39.7,(0%),71
6971,惠民實業,-10,-71,35.2,(-2.49%),60
1419,新紡,-9,-47,57.9,(3.95%),945
1474,弘裕,-9,-47,11.35,(0%),140
2030,彰源,-9,30,13.95,(-0.36%),161
2380,虹光,-9,121,6.35,(-1.09%),135
2524,京城,-9,-135,43.35,(-1.14%),262
2536,宏普,-9,-286,26.05,(0%),106
3287,廣寰科,-9,-153,32.2,(0.16%),132
3438,類比科,-9,-15,48.7,(6.33%),259
3631,晟楠,-9,-172,26.65,(-3.27%),255
6693,廣閎科,-9,-23,67.2,(-0.88%),86
6416,瑞祺電通,-9,-266,83.8,(-0.48%),112
8240,華宏,-9,-228,34.45,(-0.14%),136
4503,金雨,-9,-462,49.7,(-0.5%),191
6829,千附精密,-9,-331,118,(0.85%),89
1432,大魯閣,-8,-8,17.4,(0.58%),58
1595,川寶,-8,14,36.2,(-0.41%),96
1517,利奇,-8,"-1,117",13.3,(1.92%),930
2425,承啟,-8,-305,29.6,(0%),323
3548,兆利,-8,-618,99.3,(0.61%),302
3622,洋華,-8,339,54.8,(-1.08%),162
5222,全訊,-8,"1,416",145.5,(-2.35%),"1,084"
5203,訊連,-8,-304,95.3,(-0.1%),86
6122,擎邦,-8,-823,45.7,(0.22%),82
6569,醫揚,-8,-50,128.5,(-1.15%),88
8401,白紗科,-8,-21,28.7,(-0.17%),41
9911,櫻花,-8,-556,84.8,(0%),128
6261,久元,-8,-236,59,(0.51%),102
6742,澤米,-8,-654,48.75,(0.41%),195
6776,展碁國際,-8,-297,52.1,(0.39%),39
8050,廣積,-8,-175,50.4,(-0.79%),181
8437,大地-KY,-8,-32,17.35,(0.29%),57
9927,泰銘,-8,-229,54.2,(0%),156
1453,大將,-7,-20,13.2,(-1.12%),48
3152,璟德,-7,-411,114,(1.79%),93
2527,宏璟,-7,-458,23.8,(0.21%),177
2701,萬企,-7,-4,11.15,(0%),130
2906,高林,-7,-127,13.85,(0%),123
3467,台灣精材,-7,-82,40.55,(-3.22%),29
3555,博士旺,-7,191,87,(-3.01%),248
4205,中華食,-7,-57,86.2,(-0.69%),39
4588,玖鼎電力,-7,-97,59.8,(-0.5%),37
4911,德英,-7,-50,48.2,(-0.31%),37
6625,必應,-7,-241,81.8,(-0.12%),82
6613,朋億*,-7,-288,171.5,(0%),85
6790,永豐實,-7,-219,38.6,(0.13%),71
7712,博盛半導體,-7,-19,136,(0.74%),97
7721,微程式,-7,-221,61,(-0.16%),74
8415,大國鋼,-7,-47,33.65,(-0.59%),144
3713,新晶投控,-7,-145,23.8,(0.21%),76
6216,居易,-7,-286,26.9,(-0.55%),131
6957,裕慶-KY,-7,137,185.5,(-1.33%),136
8032,光菱,-7,-313,40.6,(1.12%),95
9103,美德醫療-DR,-7,-32,4.78,(-0.83%),209
1587,吉茂,-6,172,40.8,(0.37%),448
1617,榮星,-6,-377,15.5,(-0.64%),97
1720,生達,-6,-623,54.9,(-0.36%),83
2642,宅配通,-6,-54,30.65,(0.16%),130
3577,泓格,-6,2,67.1,(0.3%),70
2546,根基,-6,-34,86.3,(-0.8%),49
2505,國揚,-6,-145,18.3,(-0.54%),141
3083,網龍,-6,-30,32.5,(-0.46%),63
3710,連展投控,-6,-823,8.85,(-0.56%),402
4768,晶呈科技,-6,"1,341",267,(4.5%),665
6568,宏觀,-6,-15,113.5,(0.89%),43
6720,久昌,-6,1,123.5,(-2.76%),56
6859,伯特光,-6,-86,106,(0.47%),118
6108,競國,-6,107,14.75,(-1.01%),180
6113,亞矽,-6,-191,20.5,(0.49%),128
8438,昶昕,-6,26,31.5,(-0.32%),104
5278,尚凡*,-6,-391,32.55,(0.31%),125
5312,寶島科,-6,-438,97.4,(-0.81%),42
6179,亞通,-6,"-3,558",30.35,(-1.62%),474
6199,天品,-6,-277,89.8,(-2.18%),63
6752,叡揚,-6,-81,129,(0%),32
8048,德勝,-6,91,46.1,(-1.07%),63
8440,綠電,-6,-150,24.85,(0.81%),123
8067,志旭,-6,-99,15.4,(-6.95%),42
1906,寶隆,-5,17,12.7,(-1.55%),28
3066,李洲,-5,-49,14.2,(-1.39%),47
3332,幸康,-5,6,54.3,(2.07%),165
3484,崧騰,-5,-304,48.95,(0.1%),161
3527,聚積,-5,-121,60.4,(0.83%),68
2886,兆豐金,-5,"9,498",41.75,(0.48%),"7,347"
3010,華立,-5,-976,92.5,(0.43%),304
3284,太普高,-5,-382,21.55,(-0.46%),82
4162,智擎,-5,40,67.4,(0%),354
3038,全台,-5,-231,20.2,(0%),187
3105,穩懋,-5,"-3,084",95.5,(0.63%),"1,970"
4580,捷流閥業,-5,-67,84.3,(-0.94%),53
5388,中磊,-5,"-1,699",98,(0%),545
6264,富裔,-5,-7,7.63,(-1.04%),77
6690,安碁資訊,-5,-93,173,(-0.57%),26
6811,宏碁資訊,-5,-162,233,(0.65%),78
8091,翔名,-5,-317,108,(0.47%),87
8367,建新國際,-5,-49,43.5,(-0.8%),37
4972,湯石照明,-5,-128,18.1,(-0.55%),90
5386,青雲,-5,-124,65.6,(-0.61%),132
5704,老爺知,-5,-5,27.2,(-1.81%),40
5903,全家,-5,-103,192,(-0.52%),66
7703,銳澤,-5,-310,226,(0.22%),124
8446,華研,-5,-477,95,(0.96%),60
8472,夠麻吉,-5,-43,82.2,(-0.6%),69
6949,沛爾生醫-創,-5,-52,362.5,(0.97%),89
8089,康全電訊,-5,-315,31.65,(0%),162
8107,大億金茂,-5,-132,15.2,(-0.33%),58
1338,廣華-KY,-4,-47,21.5,(-0.69%),56
1515,力山,-4,-531,28.25,(0.89%),112
1709,和益,-4,202,16.85,(-0.3%),257
2228,劍麟,-4,"-2,108",96.9,(1.36%),410
1264,德麥,-4,-33,292,(-0.34%),13
1526,日馳,-4,-365,18.95,(-2.07%),271
3188,鑫龍騰,-4,-194,27.6,(-0.54%),101
3338,泰碩,-4,-34,55.9,(-1.06%),209
3171,炎洲流通,-4,-24,55.2,(-1.6%),36
3306,鼎天,-4,"1,014",61.3,(0%),483
3419,譁裕,-4,-15,14.1,(0%),209
3228,金麗科,-4,-388,146,(0%),144
3232,昱捷,-4,-41,26.1,(-1.51%),50
3552,同致,-4,-160,62.5,(-1.11%),178
6024,群益期,-4,-209,49.1,(-0.1%),113
6573,虹揚-KY,-4,-1,9.81,(-1.9%),37
5285,界霖,-4,-819,50.5,(-0.98%),238
6164,華興,-4,-178,10.1,(-0.49%),143
6218,豪勉,-4,-76,19.45,(0%),90
6570,維田,-4,-3,42.55,(-1.5%),78
8489,三貝德,-4,268,47.65,(-1.95%),222
9937,全國,-4,-2,57.4,(-2.38%),147
6270,倍微,-4,-75,21.6,(0.7%),110
9908,大台北,-4,-165,29.95,(0.17%),39
9914,美利達,-4,"-1,614",103,(0.49%),456
7722,LINEPAY,-4,-71,570,(0%),27
8467,波力-KY,-4,-236,154,(0.98%),47
911868,同方友友-DR,-4,-152,1.3,(0%),390
1417,嘉裕,-3,49,8.23,(0.12%),111
1457,宜進,-3,-20,16.45,(0.61%),76
1531,高林股,-3,15,12.05,(-0.41%),98
3227,原相,-3,"-2,574",237,(1.07%),"1,924"
3266,昇陽,-3,-17,13.65,(-0.36%),55
3224,三顧,-3,9,44.45,(-2.84%),47
2514,龍邦,-3,-69,14.7,(-0.34%),152
3092,鴻碩,-3,-268,15.05,(-0.33%),121
3130,一零四,-3,-32,222,(-0.22%),37
5011,久陽,-3,-70,10.85,(-1.36%),79
5609,中菲行,-3,-220,78.6,(-0.25%),60
6115,鎰勝,-3,-48,47,(0.53%),43
4735,豪展,-3,-17,32.45,(-1.37%),44
6292,迅德,-3,-113,41.25,(2.61%),73
6743,安普新,-3,-145,30.1,(0.5%),81
6895,宏碩系統,-3,-678,263.5,(0%),676
6243,迅杰,-3,-213,33.45,(0.6%),101
6645,金萬林-創,-3,-18,21.8,(0.46%),247
6968,萬達寵物,-3,-94,59,(-0.17%),33
5701,劍湖山,-3,-8,4.15,(-2.35%),63
6441,廣錠,-3,-155,23.3,(0%),63
6654,天正國際,-3,-25,65.4,(-0.15%),99
6931,青松健康,-3,-3,51.3,(0.39%),40
8466,美吉吉-KY,-3,-71,23.25,(-2.31%),79
1236,宏亞,-2,286,24.95,(0.4%),182
1444,力麗,-2,"1,292",6.42,(-0.77%),357
1805,寶徠,-2,-102,10.05,(-1.47%),121
1437,勤益控,-2,-25,30.25,(0%),74
1454,台富,-2,-143,13.8,(-0.72%),19
2397,友通,-2,-209,68.8,(-0.29%),164
2345,智邦,-2,"-3,798",979,(2.41%),"3,020"
2430,燦坤,-2,-4,24.65,(0.2%),70
3360,尚立,-2,-124,12.45,(0.81%),83
2849,安泰銀,-2,-73,13.2,(0.38%),55
4104,佳醫,-2,-161,85.2,(0.24%),87
4113,聯上,-2,30,22.3,(-1.11%),50
2752,豆府,-2,-6,203,(0%),23
3022,威強電,-2,-223,67.5,(-0.15%),241
3178,公準,-2,-19,57.3,(-1.21%),25
3556,禾瑞亞,-2,-39,38.15,(-0.13%),35
2516,新建,-2,237,14.6,(-1.02%),124
2732,六角,-2,-23,75,(-1.32%),32
3032,偉訓,-2,-928,88.3,(-1.45%),768
4987,科誠,-2,-62,70.1,(0.43%),61
6192,巨路,-2,-287,100.5,(0%),45
4552,力達-KY,-2,-57,22.7,(0%),36
5306,桂盟,-2,169,91.7,(-0.54%),70
6719,力智,-2,-690,189,(0.27%),222
6294,智基,-2,-5,49.25,(0%),23
6792,詠業,-2,-63,54.5,(-0.55%),32
6953,家碩,-2,-35,208.5,(-2.11%),148
9919,康那香,-2,137,17.05,(-0.29%),142
7734,印能科技,-2,-224,970,(0.83%),23
8040,九暘,-2,-246,52.4,(0.58%),71
8272,全景軟體,-2,0,91.6,(-2.24%),43
8933,愛地雅,-2,-142,6.12,(-1.92%),102
4106,雃博,-2,-177,21.55,(-0.23%),33
4554,橙的,-2,33,31.5,(-1.25%),29
5434,崇越,-2,43,325.5,(0.62%),540
6909,創控,-2,-674,38.05,(0.13%),47
8477,創業家,-2,-4,11.9,(-3.64%),54
1533,車王電,-1,-46,31.35,(0.48%),28
1220,台榮,-1,34,12.9,(-1.15%),91
1516,川飛,-1,206,18.05,(-3.48%),119
1568,倉佑,-1,-119,22.75,(-0.22%),75
1580,新麥,-1,-52,136.5,(-1.09%),28
1788,杏昌,-1,-27,137.5,(-0.36%),10
1416,廣豐,-1,214,11.3,(0%),100
1586,和勤,-1,-16,25,(-2.15%),235
1626,艾美特-KY,-1,-11,11.3,(-1.31%),27
2109,華豐,-1,-437,15.25,(0%),71
1339,昭輝,-1,-29,41.2,(-1.9%),20
1340,勝悅-KY,-1,-163,6.67,(-1.19%),72
1418,東華,-1,-2,20.5,(-0.97%),40
1459,聯發,-1,115,11.85,(0.42%),160
2227,裕日車,-1,-29,54.1,(-0.55%),21
3164,景岳,-1,-17,18.9,(-0.79%),20
3268,海德威,-1,-19,17.2,(-1.43%),28
3388,崇越電,-1,-30,62.4,(-0.48%),36
3512,皇龍,-1,-127,20.9,(-0.48%),59
3669,圓展,-1,-51,29.9,(0%),38
2461,光群雷,-1,-344,15.35,(0%),226
3308,聯德,-1,-25,15.8,(-0.94%),51
4116,明基醫,-1,-59,47.4,(1.61%),78
2729,瓦城,-1,-51,184,(-0.27%),7
3296,勝德,-1,-176,22.05,(2.8%),76
3716,中化控股,-1,25,33.35,(-0.15%),75
4433,興采,-1,-192,21.35,(-0.23%),17
4506,崇友,-1,-94,126.5,(0.8%),49
5299,杰力,-1,-7,72,(0.56%),41
5015,華祺,-1,-65,28.9,(0%),42
6417,韋僑,-1,9,103.5,(-1.43%),83
6523,達爾膚,-1,-99,119.5,(0.42%),24
6534,正瀚-創,-1,-62,106,(-1.85%),48
5230,雷笛克光學,-1,-126,17.35,(-0.57%),72
5292,華懋,-1,-148,149,(0%),21
5529,鉅陞,-1,-21,26.25,(0.38%),34
6525,捷敏-KY,-1,473,80,(2.7%),279
6796,晉弘,-1,15,86,(0.82%),91
6183,關貿,-1,-6,98.5,(0.82%),25
6486,互動,-1,40,75,(0%),41
7780,大研生醫,-1,-366,181,(-1.09%),208
6951,青新-創,-1,-75,74.4,(0.68%),33
4190,佐登-KY,-1,-16,33.3,(-0.6%),15
4561,健椿,-1,-257,36.6,(0.83%),88
6201,亞弘電,-1,-25,56.1,(-0.36%),28
6861,睿生光電,-1,-291,63.9,(-0.62%),213
6906,現觀科,-1,-143,103.5,(1.97%),59
8435,鉅邁,-1,-145,53.6,(-0.37%),31
8938,明安,-1,-196,60.6,(0.83%),273
