股票代號,股票,淨買超,收盤價,漲跌%,成交量,當日,累計15日
3701,大眾控,58,-178,38.95,(6.28%),"1,148"
2597,潤弘,57,635,169,(0.9%),277
3581,博磊,57,"1,259",66.8,(5.86%),"1,014"
8383,千附,57,-333,41,(0.74%),215
2488,漢平,56,147,46.15,(1.43%),289
2495,普安,56,"-1,454",25.7,(9.83%),"16,288"
3021,鴻名,56,20,18.35,(4.56%),306
9934,成霖,56,-136,10.4,(1.46%),642
4991,環宇-KY,55,"-2,288",147.5,(4.61%),"9,931"
8210,勤誠,55,"2,153",727,(2.83%),"4,175"
8163,達方,55,-456,37.65,(2.45%),987
1434,福懋,54,54,15.3,(0.33%),760
2484,希華,54,-47,23.45,(5.39%),"1,486"
2722,夏都,54,51,30.8,(7.32%),773
4763,材料*-KY,54,-484,57.9,(-2.36%),"9,647"
2352,佳世達,53,"-3,018",31.1,(0%),"3,320"
2067,嘉鋼,53,"-2,136",11.6,(9.95%),"1,006"
6130,上亞科技,53,168,41.7,(0.72%),244
4908,前鼎,53,-623,82.1,(3.53%),741
5213,亞昕,53,-394,25.2,(0.8%),244
4971,IET-KY,52,-299,149,(4.56%),"1,011"
6695,芯鼎,52,-670,50.7,(0.4%),806
1598,岱宇,51,296,23.25,(2.2%),569
2762,世界健身-KY,51,169,85.4,(3.64%),152
1618,合機,49,"-2,627",44.55,(0.68%),572
2101,南港,49,"-3,184",38.2,(1.6%),"1,667"
5452,佶優,49,-210,23.15,(1.54%),356
6869,雲豹能源,49,537,124.5,(1.22%),"1,062"
2031,新光鋼,48,-910,40.9,(0.12%),528
3046,建碁,48,258,48.8,(0.51%),260
8084,巨虹,48,95,48.25,(9.91%),381
6133,金橋,47,133,17.05,(0.89%),333
2211,長榮鋼,46,"3,120",112,(0%),"1,425"
3058,立德,46,-651,11.2,(0%),"1,382"
6168,宏齊,46,80,20.3,(0.74%),311
8176,智捷,46,-279,10.65,(-0.93%),192
3014,聯陽,45,-889,131,(0.38%),422
6664,群翊,44,-646,275,(-0.36%),693
4540,全球傳動,44,-486,40.25,(1.13%),530
4736,泰博,44,-177,123,(0.41%),196
2023,燁輝,43,-896,14.85,(0%),"1,202"
2331,精英,43,952,20.65,(0.73%),"1,272"
6451,訊芯-KY,43,-936,143.5,(3.24%),630
6167,久正,43,-182,13.2,(8.64%),"1,131"
3060,銘異,42,"-4,886",22.85,(0.88%),"1,190"
3312,弘憶股,41,-816,41.05,(0%),572
6237,驊訊,41,69,42.65,(2.03%),188
6435,大中,40,180,108,(3.35%),307
6706,惠特,40,"-2,399",71.5,(1.85%),702
4541,晟田,40,-707,44.35,(-1.44%),974
6117,迎廣,39,-288,81.9,(1.74%),587
6220,岳豐,39,367,20.95,(2.7%),190
1773,勝一,38,"1,386",145.5,(-0.34%),554
2417,圓剛,38,425,40.2,(0.25%),363
3483,力致,37,-850,106.5,(0.47%),394
8227,巨有科技,37,"1,506",183,(-1.08%),978
3675,德微,36,-168,167,(7.05%),"2,663"
3511,矽瑪,36,-450,21.7,(3.83%),342
4721,美琪瑪,36,-380,74.5,(-0.53%),628
4934,太極,36,-682,14.6,(0.69%),645
6219,富旺,36,-828,18.55,(1.64%),166
3703,欣陸,35,"-2,817",21.5,(0.47%),654
5014,建錩,34,410,10.7,(0%),343
3362,先進光,33,35,101,(-0.98%),651
1307,三芳,32,-765,30.55,(0.83%),852
2820,華票,32,820,16.8,(-0.3%),544
4562,穎漢,32,318,41.25,(-0.24%),252
6799,來頡,32,-654,80.6,(1.9%),142
3430,奇鈦科,31,43,78.3,(1.56%),325
4576,大銀微系統,31,-92,109,(1.4%),524
6547,高端疫苗,31,-787,36.8,(0%),867
3515,華擎,30,287,291.5,(1.75%),480
2471,資通,30,78,50.2,(0.2%),172
3138,耀登,29,-187,94.7,(2.38%),113
5432,新門,29,-88,131,(2.75%),170
4555,氣立,29,738,44.6,(0.9%),210
6214,精誠,29,"-2,148",131.5,(2.73%),"1,459"
6271,同欣電,29,"-3,954",114,(0.44%),"1,253"
6672,騰輝電子-KY,29,-155,88,(0.34%),372
2912,統一超,28,"-4,368",244,(1.24%),"1,984"
4956,光鋐,28,"-1,132",19.75,(1.8%),352
6134,萬旭,28,123,23,(2.45%),178
3049,精金,27,"-2,744",6.65,(-0.3%),751
6196,帆宣,27,"-1,781",235.5,(-1.46%),"1,132"
3219,倚強科,26,-94,62.5,(0.16%),362
6684,安格,26,51,62.3,(2.98%),"1,460"
2427,三商電,25,-867,25.7,(0.39%),546
4207,環泰,25,379,18.8,(0.8%),183
4764,雙鍵,25,49,54.1,(9.96%),138
6148,驊宏資,25,109,42.25,(0.6%),218
1436,華友聯,24,-313,62.6,(-0.32%),821
3498,陽程,23,31,45.65,(0.33%),181
3530,晶相光,23,-68,62.1,(1.97%),136
5251,天鉞電,23,-95,40.35,(0.12%),178
5490,同亨,23,-556,30.9,(1.64%),355
6142,友勁,23,-702,9.76,(-0.61%),253
4557,永新-KY,23,-771,70.9,(2.01%),179
6118,建達,23,-714,19.55,(0%),180
9924,福興,23,261,52.5,(0.38%),148
2102,泰豐,22,1,19.6,(0.26%),352
1316,上曜,21,"13,987",15.65,(0.97%),"5,247"
3040,遠見,21,-47,64.2,(-0.47%),513
3128,昇銳,21,52,29.25,(0%),215
3714,富采,21,"-1,941",36.25,(0.42%),914
4549,桓達,21,2,117.5,(-0.84%),86
5381,合正,21,-255,21.9,(0.92%),464
2305,全友,20,-522,11.1,(-0.45%),241
3147,大綜,20,-313,171.5,(2.08%),345
3686,達能,20,486,18.1,(0.28%),234
1590,亞德客-KY,19,"3,460",874,(0%),527
